,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
20,QHM-0000973,CRAFT,O=C(CCl)Nc1ccc(F)nc1,,188.015268712,2,1,1.398,41.99,2,<rdkit.Chem.rdchem.Mol object at 0x7a142e599f50>,O=C(CCl)Nc1ccc(F)nc1,2.142,7,1,2,0.5833333333333334,0.0833333333333333,0.1666666666666666,0.1428571428571428,0.0,12,1,0,1,1,0,1,0,0
21,QHM-0000970,CRAFT,O=C(CCl)Nc1ccc(-n2ccnc2)cc1,,235.05123962,3,1,2.0496,46.92,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a0a0>,O=C(CCl)Nc1ccc(-n2ccnc2)cc1,2.007,11,1,3,0.6875,0.0625,0.1875,0.0909090909090909,0.0,16,2,0,2,1,0,2,0,0
22,QHM-0000963,CRAFT,N=c1[nH][nH]c2ccccc12,,133.063997224,1,3,0.97547,55.43,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a3b0>,Nc1n[nH]c2ccccc12,3.071,7,0,3,0.7,0.0,0.3,0.0,0.0,10,2,0,2,1,0,2,0,0
23,QHM-0000960,CRAFT,N#Cc1[nH]nc2ccccc12,,143.04834716,2,1,1.43458,52.47,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a500>,N#Cc1n[nH]c2ccccc12,2.534,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,11,2,0,2,1,0,2,0,0
24,QHM-0000959,CRAFT,CCOC(=O)C=Cc1[nH]nc2ccccc12,,216.089877624,3,1,2.1392,54.98,3,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a570>,CCOC(=O)/C=C/c1n[nH]c2ccccc12,2.347,12,2,2,0.75,0.125,0.125,0.1666666666666666,0.0,16,2,0,2,1,0,2,0,0
25,QHM-0000958,CRAFT,O=Cc1[nH]nc2ccccc12,,146.048012812,2,1,1.3754,45.75,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a5e0>,O=Cc1n[nH]c2ccccc12,2.436,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.0,0.0,11,2,0,2,1,0,2,0,0
26,QHM-0000956,CRAFT,N=c1cc[nH][nH]1,,83.04834715999999,1,3,-0.17773,55.43,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a6c0>,Nc1cc[nH]n1,4.775,3,0,3,0.5,0.0,0.5,0.0,0.0,6,1,0,1,1,0,1,0,0
27,QHM-0000955,CRAFT,Cn1cccn1,,82.053098192,2,0,0.4200999999999999,17.82,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a730>,Cn1cccn1,3.019,4,0,2,0.6666666666666666,0.0,0.3333333333333333,0.25,0.0,6,1,0,1,1,0,1,0,0
28,QHM-0000954,CRAFT,Cc1cc[nH]n1,,82.053098192,1,1,0.7181199999999999,28.68,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a7a0>,Cc1cc[nH]n1,3.467,4,0,2,0.6666666666666666,0.0,0.3333333333333333,0.25,0.0,6,1,0,1,1,0,1,0,0
29,QHM-0000953,CRAFT,c1cn[nH]c1,,68.037448128,1,1,0.4096999999999999,28.68,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a810>,c1cn[nH]c1,3.744,3,0,2,0.6,0.0,0.4,0.0,0.0,5,1,0,1,1,0,1,0,0
30,QHM-0000949,CRAFT,FC(F)(F)c1cc[nH]n1,,136.024832756,1,1,1.4284999999999997,28.68,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59a9d0>,FC(F)(F)c1cc[nH]n1,3.366,4,0,2,0.4444444444444444,0.0,0.2222222222222222,0.25,0.0,9,1,0,1,1,0,1,0,0
31,QHM-0000948,CRAFT,Cc1cn[nH]c1,,82.053098192,1,1,0.7181199999999999,28.68,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59aa40>,Cc1cn[nH]c1,3.323,4,0,2,0.6666666666666666,0.0,0.3333333333333333,0.25,0.0,6,1,0,1,1,0,1,0,0
32,QHM-0000944,CRAFT,CC(=O)Nc1ccc(C#Cc2ccc(N)cc2)cc1,,250.110613068,2,2,2.6270000000000007,55.120000000000005,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e59ac00>,CC(=O)Nc1ccc(C#Cc2ccc(N)cc2)cc1,1.927,16,1,2,0.8421052631578947,0.0526315789473684,0.1052631578947368,0.0625,0.0,19,2,0,2,0,0,2,0,0
33,QHM-0000935,CRAFT,O=c1[nH]c(Cl)nc2ccccc12,,180.00904046,2,1,1.5765,45.75,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59aff0>,O=c1[nH]c(Cl)nc2ccccc12,2.221,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
34,QHM-0000934,CRAFT,Clc1nc(Cl)c2ccccc2n1,,197.975153488,2,0,2.936600000000001,25.78,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59b060>,Clc1nc(Cl)c2ccccc2n1,1.955,8,0,2,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
35,QHM-0000930,CRAFT,C#Cc1ccc(NC(=O)OC)cc1,,175.063328528,2,1,1.8462,38.33,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e59b220>,C#Cc1ccc(NC(=O)OC)cc1,1.955,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,0.1,0.0,13,1,0,1,0,0,1,0,0
36,QHM-0000929,CRAFT,C#Cc1ccc(N=C=S)cc1,,159.01427016,2,0,2.402200000000001,12.36,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e59b290>,C#Cc1ccc(N=C=S)cc1,2.887,9,0,1,0.8181818181818182,0.0,0.0909090909090909,0.0,0.0,11,1,0,1,0,0,1,0,0
37,QHM-0000926,CRAFT,Oc1ccc2[nH]nc(I)c2c1,,259.94466078,2,2,1.8731,48.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59b3e0>,Oc1ccc2[nH]nc(I)c2c1,2.848,7,1,2,0.6363636363636364,0.0909090909090909,0.1818181818181818,0.0,0.0,11,2,0,2,1,0,2,0,0
38,QHM-0000913,CRAFT,CC1(C)OB(c2ccc3[nH]ncc3c2)OC1(C)C,,244.138308184,3,1,1.8621,47.14,1,<rdkit.Chem.rdchem.Mol object at 0x7a142e59b990>,CC1(C)OB(c2ccc3[nH]ncc3c2)OC1(C)C,2.959,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.0,18,3,1,2,2,1,2,0,0
39,QHM-0000905,CRAFT,Oc1ccc2[nH]ncc2c1,,134.048012812,2,2,1.2685,48.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59bd10>,Oc1ccc2[nH]ncc2c1,2.197,7,1,2,0.7,0.1,0.2,0.0,0.0,10,2,0,2,1,0,2,0,0
40,QHM-0000903,CRAFT,Brc1[nH]nc2ccccc12,,195.96361026,1,1,2.3254,28.68,0,<rdkit.Chem.rdchem.Mol object at 0x7a142e59bdf0>,Brc1n[nH]c2ccccc12,2.327,7,0,2,0.7,0.0,0.2,0.0,0.0,10,2,0,2,1,0,2,0,0
41,QHM-0000894,CRAFT,N/N=C/c1c(Cl)cccc1Cl,,187.990803552,2,1,2.2860000000000005,38.38,1,<rdkit.Chem.rdchem.Mol object at 0x7a142df4c270>,N/N=C/c1c(Cl)cccc1Cl,2.361,7,0,2,0.6363636363636364,0.0,0.1818181818181818,0.0,0.0,11,1,0,1,0,0,1,0,0
42,QHM-0000893,CRAFT,N/N=C/c1ccc(Cl)cc1Cl,,187.990803552,2,1,2.2860000000000005,38.38,1,<rdkit.Chem.rdchem.Mol object at 0x7a142df4c2e0>,N/N=C/c1ccc(Cl)cc1Cl,2.277,7,0,2,0.6363636363636364,0.0,0.1818181818181818,0.0,0.0,11,1,0,1,0,0,1,0,0
43,QHM-0000889,CRAFT,N#Cc1ccc(CN)cc1,,132.068748256,2,1,1.01698,49.81,1,<rdkit.Chem.rdchem.Mol object at 0x7a142df4c4a0>,N#Cc1ccc(CN)cc1,1.751,8,0,2,0.8,0.0,0.2,0.125,0.0,10,1,0,1,0,0,1,0,0
44,QHM-0000815,CRAFT,Oc1ccccc1-c1[nH]nc2ccccc12,,210.07931294,2,2,2.935500000000001,48.91,1,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e500>,Oc1ccccc1-c1n[nH]c2ccccc12,2.03,13,1,2,0.8125,0.0625,0.125,0.0,0.0,16,3,0,3,1,0,3,0,0
45,QHM-0000801,CRAFT,c1ccc(-n2ncc3ccccc32)nc1,,195.079647288,3,0,2.4205000000000005,30.71,1,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eb20>,c1ccc(-n2ncc3ccccc32)nc1,1.91,12,0,3,0.8,0.0,0.2,0.0,0.0,15,3,0,3,2,0,3,0,0
46,QHM-0000800,CRAFT,CC(C)(C)C(=O)n1ncc2ccccc21,,202.110613068,3,0,2.722600000000001,34.89,0,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eb90>,CC(C)(C)C(=O)n1ncc2ccccc21,2.329,12,1,2,0.8,0.0666666666666666,0.1333333333333333,0.3333333333333333,0.0,15,2,0,2,1,0,2,0,0
47,QHM-0000798,CRAFT,Ic1[nH]nc2ccccc12,,243.94974616,1,1,2.1675000000000004,28.68,0,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ec70>,Ic1n[nH]c2ccccc12,2.365,7,0,2,0.7,0.0,0.2,0.0,0.0,10,2,0,2,1,0,2,0,0
48,QHM-0000781,CRAFT,O=c1cc2c(c[nH]1)N=CCN2,,149.058911844,3,2,0.5026999999999999,57.25,0,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f3e0>,O=C1Cc2nccnc2CN1,3.803,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.1428571428571428,0.0,11,2,1,1,2,1,1,0,0
49,QHM-0000780,CRAFT,O=C1Cc2ncccc2CN1,,148.063662876,2,1,0.2539,41.99,0,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f450>,O=C1Cc2ncccc2CN1,2.712,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,11,2,1,1,2,1,1,0,0
50,QHM-0000779,CRAFT,O=C1Cc2ccncc2CN1,,148.063662876,2,1,0.2538999999999999,41.99,0,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f4c0>,O=C1Cc2ccncc2CN1,2.742,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,11,2,1,1,2,1,1,0,0
51,QHM-0000778,CRAFT,O=c1cc2c(c[nH]1)N=CCC2,,148.063662876,2,1,1.0234,45.22,0,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f530>,O=C1Cc2cccnc2CN1,3.519,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,11,2,1,1,2,1,1,0,0
52,QHM-0000777,CRAFT,c1ccc(Cn2cccc2C2=NCCO2)cc1,,226.110613068,3,0,2.3132,26.52,3,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f5a0>,c1ccc(Cn2cccc2C2=NCCO2)cc1,2.435,14,1,2,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.2142857142857142,0.0,17,3,1,2,2,1,2,0,0
53,QHM-0000774,CRAFT,C#CCn1cccc1C1=NCCO1,,174.07931294,3,0,0.8980999999999999,26.52,2,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f6f0>,C#CCn1cccc1C1=NCCO1,3.393,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.3,0.0,13,2,1,1,2,1,1,0,0
54,QHM-0000744,CRAFT,COC(=O)C(N)Cc1ccccc1,,179.094628656,3,1,0.7293999999999993,52.32,3,<rdkit.Chem.rdchem.Mol object at 0x7a142dc644a0>,COC(=O)[C@@H](N)Cc1ccccc1,1.98,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,0.3,0.1,13,1,0,1,0,0,1,0,0
55,QHM-0000700,CRAFT,O=c1cc2cccnc2n[nH]1,,147.04326178,3,1,0.3180999999999998,58.64,0,<rdkit.Chem.rdchem.Mol object at 0x7a142dc657e0>,Oc1cc2cccnc2nn1,2.539,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.0,0.0,11,2,0,2,2,0,2,0,0
56,QHM-0000695,CRAFT,CCOC(=O)C(F)c1cccnc1,,183.06955678,3,0,1.6553,39.19,3,<rdkit.Chem.rdchem.Mol object at 0x7a142dc65a10>,CCOC(=O)C(F)c1cccnc1,2.771,9,2,1,0.6923076923076923,0.1538461538461538,0.0769230769230769,0.3333333333333333,0.1111111111111111,13,1,0,1,1,0,1,0,0
57,QHM-0000689,CRAFT,CCOC(=O)Cc1cncc(Br)c1,,242.98949066,3,0,1.9497,39.19,3,<rdkit.Chem.rdchem.Mol object at 0x7a142dc65cb0>,CCOC(=O)Cc1cncc(Br)c1,2.051,9,2,1,0.6923076923076923,0.1538461538461538,0.0769230769230769,0.3333333333333333,0.0,13,1,0,1,1,0,1,0,0
58,QHM-0000687,CRAFT,COc1ncc2[nH]ncc2c1Br,,226.969423912,3,1,1.729,50.8,1,<rdkit.Chem.rdchem.Mol object at 0x7a142dc65d90>,COc1ncc2n[nH]cc2c1Br,2.906,7,1,3,0.5833333333333334,0.0833333333333333,0.25,0.1428571428571428,0.0,12,2,0,2,2,0,2,0,0
59,QHM-0000686,CRAFT,O=c1[nH]cc2ccncc2c1Br,,223.95852488,2,1,1.6856,45.75,0,<rdkit.Chem.rdchem.Mol object at 0x7a142dc65e00>,Oc1ncc2ccncc2c1Br,2.791,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,12,2,0,2,2,0,2,0,0
60,QHM-0000685,CRAFT,O=C(c1ccc[nH]1)C(Cl)(Cl)Cl,,210.935846788,1,1,2.5676000000000005,32.86,1,<rdkit.Chem.rdchem.Mol object at 0x7a142dc65e70>,O=C(c1ccc[nH]1)C(Cl)(Cl)Cl,3.018,6,1,1,0.5454545454545454,0.0909090909090909,0.0909090909090909,0.1666666666666666,0.0,11,1,0,1,1,0,1,0,0
61,QHM-0000682,CRAFT,COc1cc(C)c(N)cn1,,138.07931294,3,1,0.98082,48.14,1,<rdkit.Chem.rdchem.Mol object at 0x7a142dc65fc0>,COc1cc(C)c(N)cn1,2.253,7,1,2,0.7,0.1,0.2,0.2857142857142857,0.0,10,1,0,1,1,0,1,0,0
62,QHM-0000678,CRAFT,C#CCOC1=CC(=O)c2ccccc2C1=O,,212.047344116,3,0,1.5993,43.370000000000005,2,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66180>,C#CCOC1=CC(=O)c2ccccc2C1=O,2.496,13,3,0,0.8125,0.1875,0.0,0.0769230769230769,0.0,16,2,1,1,0,0,1,0,0
63,QHM-0000675,CRAFT,CCOC(=O)c1ccc(=O)[nH]c1,,167.058243148,3,1,0.5516000000000001,59.16,2,<rdkit.Chem.rdchem.Mol object at 0x7a142dc662d0>,CCOC(=O)c1ccc(=O)[nH]c1,1.992,8,3,1,0.6666666666666666,0.25,0.0833333333333333,0.25,0.0,12,1,0,1,1,0,1,0,0
64,QHM-0000674,CRAFT,O=C(NCc1ccccc1)c1ccc(=O)oc1,,229.073893212,3,1,1.5698,59.31,3,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66340>,O=C(NCc1ccccc1)c1ccc(=O)oc1,1.746,13,3,1,0.7647058823529411,0.1764705882352941,0.0588235294117647,0.0769230769230769,0.0,17,2,0,2,1,0,2,0,0
65,QHM-0000656,CRAFT,O=C(O)c1ccc(F)cc1Br,,217.937869688,1,1,2.2864000000000004,37.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66b20>,O=C(O)c1ccc(F)cc1Br,1.783,7,2,0,0.6363636363636364,0.1818181818181818,0.0,0.0,0.0,11,1,0,1,0,0,1,0,0
66,QHM-0000655,CRAFT,O=C(CBr)Nc1ccc(F)cc1,,230.969504164,1,1,2.1591,29.1,2,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66b90>,O=C(CBr)Nc1ccc(F)cc1,1.621,8,1,1,0.6666666666666666,0.0833333333333333,0.0833333333333333,0.125,0.0,12,1,0,1,0,0,1,0,0
67,QHM-0000654,CRAFT,O=C(CBr)Nc1ccccc1,,212.978925976,1,1,2.02,29.1,2,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66c00>,O=C(CBr)Nc1ccccc1,1.512,8,1,1,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.125,0.0,11,1,0,1,0,0,1,0,0
68,QHM-0000653,CRAFT,O=C(Cc1ccccc1)Nc1ccccc1,,211.099714036,1,1,2.867800000000001,29.1,3,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66c70>,O=C(Cc1ccccc1)Nc1ccccc1,1.177,14,1,1,0.875,0.0625,0.0625,0.0714285714285714,0.0,16,2,0,2,0,0,2,0,0
69,QHM-0000652,CRAFT,O=c1[nH]sc2ccccc12,,151.00918478,2,1,1.5896,32.86,0,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66ce0>,O=c1[nH]sc2ccccc12,2.508,7,1,1,0.7,0.1,0.1,0.0,0.0,10,2,0,2,1,0,2,0,0
70,QHM-0000651,CRAFT,NC(=O)c1ccccc1Br,,198.963275912,1,1,1.548,43.09,1,<rdkit.Chem.rdchem.Mol object at 0x7a142dc66d50>,NC(=O)c1ccccc1Br,1.624,7,1,1,0.7,0.1,0.1,0.0,0.0,10,1,0,1,0,0,1,0,0
71,QHM-0000642,CRAFT,CCOc1cc(C)c(NC(C)=O)cn1,,194.105527688,3,1,1.7471199999999998,51.22,3,<rdkit.Chem.rdchem.Mol object at 0x7a142dc67140>,CCOc1cc(C)c(NC(C)=O)cn1,2.072,10,2,2,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.4,0.0,14,1,0,1,1,0,1,0,0
72,QHM-0000641,CRAFT,CCOc1cc(C)c(N)cn1,,152.094963004,3,1,1.37092,48.14,2,<rdkit.Chem.rdchem.Mol object at 0x7a142dc671b0>,CCOc1cc(C)c(N)cn1,2.254,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.375,0.0,11,1,0,1,1,0,1,0,0
73,QHM-0000632,CRAFT,CCOc1cc2c[nH]nc2cn1,,163.074561908,3,1,1.3565999999999998,50.8,2,<rdkit.Chem.rdchem.Mol object at 0x7a142dc675a0>,CCOc1cc2cn[nH]c2cn1,2.992,8,1,3,0.6666666666666666,0.0833333333333333,0.25,0.25,0.0,12,2,0,2,2,0,2,0,0
74,QHM-0000629,CRAFT,[O-][n+]1cccc2ccccc21,,145.052763844,1,0,1.4732,26.94,0,<rdkit.Chem.rdchem.Mol object at 0x7a142dc676f0>,[O-][n+]1cccc2ccccc21,2.281,9,1,1,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.0,0.0,11,2,0,2,1,0,2,0,0
75,QHM-0000628,CRAFT,[O-][n+]1cc[n+]([O-])c2ccccc21,,162.042927432,2,0,0.1065999999999998,53.88,0,<rdkit.Chem.rdchem.Mol object at 0x7a142dc67760>,[O-][n+]1cc[n+]([O-])c2ccccc21,3.41,8,2,2,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
