,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,ROMol,SMILES,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
10,BTB07042,Maybridge,CC(C)(C)c1cc(=O)n(-c2ccccc2)[nH]1,,216.126263132,2,1,2.4631,37.79,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31c970>,CC(C)(C)C1=NN(c2ccccc2)C(=O)C1,2.245,13,1,2,0.8125,0.0625,0.125,0.3076923076923077,0.0,16,2,0,2,1,0,2,0,0
11,MWP00703,Maybridge,Cc1c(/C=N/NC(N)=S)sc2ccccc12,,249.039439352,3,2,2.3768200000000004,50.41,2,<rdkit.Chem.rdchem.Mol object at 0x7a141d31cc10>,Cc1c(/C=N/NC(N)=S)sc2ccccc12,2.526,11,0,3,0.6875,0.0,0.1875,0.0909090909090909,0.0,16,2,0,2,1,0,2,0,0
12,BTB03729,Maybridge,CC(C)=Cc1nc2cccc(F)c2c(=O)o1,,219.06955678,3,0,2.750300000000001,43.1,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31d690>,CC(C)=Cc1nc2cccc(F)c2c(=O)o1,2.716,12,2,1,0.75,0.125,0.0625,0.1666666666666666,0.0,16,2,0,2,1,0,2,0,0
13,BTB05540,Maybridge,O=C(O)CSc1ccccn1,,169.019749464,3,1,1.2583,50.19,3,<rdkit.Chem.rdchem.Mol object at 0x7a141d31dd20>,O=C(O)CSc1ccccn1,1.962,7,2,1,0.6363636363636364,0.1818181818181818,0.0909090909090909,0.1428571428571428,0.0,11,1,0,1,1,0,1,0,0
14,BTB05573,Maybridge,C=C1OC(=O)OC1(C)C,,128.047344116,3,0,1.4455,35.53,0,<rdkit.Chem.rdchem.Mol object at 0x7a141d31dd90>,C=C1OC(=O)OC1(C)C,3.796,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,9,1,1,0,1,1,0,0,0
15,BTB04151,Maybridge,[O-][n+]1cccc(O)c1,,111.0320284,2,1,0.0256,47.17,0,<rdkit.Chem.rdchem.Mol object at 0x7a141d31e030>,[O-][n+]1cccc(O)c1,3.073,5,2,1,0.625,0.25,0.125,0.0,0.0,8,1,0,1,1,0,1,0,0
16,RJC00458,Maybridge,CC(=O)c1ccc(C2CC2Cl)cc1,,194.049842652,1,0,2.983900000000001,17.07,2,<rdkit.Chem.rdchem.Mol object at 0x7a141d31ea40>,CC(=O)c1ccc(C2CC2Cl)cc1,2.698,11,1,0,0.8461538461538461,0.0769230769230769,0.0,0.3636363636363636,0.1818181818181818,13,2,1,1,0,0,1,0,0
17,AW00582,Maybridge,S=c1[nH]c(-c2ccccc2)ns1,,193.997240192,3,1,2.8676900000000005,28.68,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31ec70>,Sc1nc(-c2ccccc2)ns1,2.703,8,0,2,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,12,2,0,2,1,0,2,0,0
18,AW00583,Maybridge,CC(C)c1csc2[nH]cnc(=O)c12,,194.05138394,3,1,2.108,45.75,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31ece0>,CC(C)c1csc2nc[nH]c(=O)c12,3.185,9,1,2,0.6923076923076923,0.0769230769230769,0.1538461538461538,0.3333333333333333,0.0,13,2,0,2,2,0,2,0,0
19,KM10031,Maybridge,NC(=O)Nc1ccc(F)cc1F,,172.044819252,1,2,1.4554000000000002,55.120000000000005,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31ef10>,NC(=O)Nc1ccc(F)cc1F,1.716,7,1,2,0.5833333333333334,0.0833333333333333,0.1666666666666666,0.0,0.0,12,1,0,1,0,0,1,0,0
20,BTB03841,Maybridge,NC(=O)c1ccccc1F,,139.043342032,1,1,0.9246,43.09,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31ef80>,NC(=O)c1ccccc1F,1.473,7,1,1,0.7,0.1,0.1,0.0,0.0,10,1,0,1,0,0,1,0,0
21,BTB03756,Maybridge,CCOC(=O)c1c[nH]c2c(F)cc(F)cc2c1=O,,253.055049588,3,1,1.983,59.16,2,<rdkit.Chem.rdchem.Mol object at 0x7a141d31f060>,CCOC(=O)c1c[nH]c2c(F)cc(F)cc2c1=O,2.259,12,3,1,0.6666666666666666,0.1666666666666666,0.0555555555555555,0.1666666666666666,0.0,18,2,0,2,1,0,2,0,0
22,KM09932,Maybridge,Cc1ccc(NS(=O)(=O)N(C)C)cc1,,214.077598688,2,1,1.21332,49.41,3,<rdkit.Chem.rdchem.Mol object at 0x7a141d31f220>,Cc1ccc(NS(=O)(=O)N(C)C)cc1,1.815,9,2,2,0.6428571428571429,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.0,14,1,0,1,0,0,1,0,0
23,KM09906,Maybridge,CCCNC(=O)Nc1ccccc1C,,192.126263132,1,2,2.5265200000000005,41.13,3,<rdkit.Chem.rdchem.Mol object at 0x7a141d31f290>,CCCNC(=O)Nc1ccccc1C,1.459,11,1,2,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.3636363636363636,0.0,14,1,0,1,0,0,1,0,0
24,AW00587,Maybridge,Cc1c(Cl)cccc1NC(=O)N1CCC(O)CC1,,268.097855464,2,2,2.6370200000000006,52.57000000000001,1,<rdkit.Chem.rdchem.Mol object at 0x7a141d31fa00>,Cc1c(Cl)cccc1NC(=O)N1CCC(O)CC1,1.921,13,2,2,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.4615384615384615,0.0,18,2,1,1,1,1,1,0,0
25,RH00439,Maybridge,CC(=O)N1CCc2cccc(N)c21,,176.094963004,2,1,1.1778000000000002,46.33,0,<rdkit.Chem.rdchem.Mol object at 0x7a141c1343c0>,CC(=O)N1CCc2cccc(N)c21,2.247,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.3,0.0,13,2,1,1,1,1,1,0,0
26,BTB03868,Maybridge,CC(C)(C)CNC(=S)NN,,161.09866848,2,3,0.3703000000000001,50.08,1,<rdkit.Chem.rdchem.Mol object at 0x7a141c1344a0>,CC(C)(C)CNC(=S)NN,2.806,6,0,3,0.6,0.0,0.3,0.8333333333333334,0.0,10,0,0,0,0,0,0,0,0
27,BTB03942,Maybridge,C=C[C@H](C)N1C(=O)c2ccccc2C1=O,,201.078978592,2,0,1.8571,37.38,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c134580>,C=C[C@H](C)N1C(=O)c2ccccc2C1=O,2.726,12,2,1,0.8,0.1333333333333333,0.0666666666666666,0.1666666666666666,0.0833333333333333,15,2,1,1,1,1,1,0,0
28,BTB03877,Maybridge,CC(C)c1n[nH]c(=NCC(C)(C)C)s1,,213.129968608,3,1,2.541400000000001,41.04,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c134970>,CC(C)c1nnc(NCC(C)(C)C)s1,3.769,10,0,3,0.7142857142857143,0.0,0.2142857142857142,0.8,0.0,14,1,0,1,1,0,1,0,0
29,AW00604,Maybridge,Cc1ccc(NC(=S)N2CCC(O)CC2)c(C)c1,,264.12963426,2,2,2.4569400000000003,35.5,1,<rdkit.Chem.rdchem.Mol object at 0x7a141c134b30>,Cc1ccc(NC(=S)N2CCC(O)CC2)c(C)c1,2.016,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.5,0.0,18,2,1,1,1,1,1,0,0
30,AW00622,Maybridge,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(O)CC1,,288.043233048,2,2,2.982000000000002,52.57000000000001,1,<rdkit.Chem.rdchem.Mol object at 0x7a141c134f90>,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(O)CC1,1.879,12,2,2,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.4166666666666667,0.0,18,2,1,1,1,1,1,0,0
31,AW00610,Maybridge,OC1CCN(C(=S)NC2CCCCCCC2)CC1,,270.176584452,2,2,2.4305000000000003,35.5,1,<rdkit.Chem.rdchem.Mol object at 0x7a141c1353f0>,OC1CCN(C(=S)NC2CCCCCCC2)CC1,2.173,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.9285714285714286,0.0,18,2,2,0,1,1,0,0,0
32,RH00470,Maybridge,Cc1cc(SCC(=O)NN)c(C)cc1Cl,,244.043711716,3,2,2.0388400000000004,55.120000000000005,3,<rdkit.Chem.rdchem.Mol object at 0x7a141c135620>,Cc1cc(SCC(=O)NN)c(C)cc1Cl,2.285,10,1,2,0.6666666666666666,0.0666666666666666,0.1333333333333333,0.3,0.0,15,1,0,1,0,0,1,0,0
33,BTB04111,Maybridge,NCC(=O)c1ccc(Br)cc1,,212.978925976,2,1,1.5905,43.09,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c135c40>,Cl.NCC(=O)c1ccc(Br)cc1,1.777,8,1,1,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.125,0.0,11,1,0,1,0,0,1,0,0
34,BTB04019,Maybridge,CN(C)Cc1cc(Cl)c(O)c(Cl)c1,,219.021769332,2,1,2.760600000000001,23.47,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c135ee0>,CN(C)Cc1cc(Cl)c(O)c(Cl)c1.Cl,2.09,9,1,1,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.3333333333333333,0.0,13,1,0,1,0,0,1,0,0
35,MB00106,Maybridge,Cc1ccc(CC(=O)O)cc1,,150.06807956,1,1,1.62212,37.3,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c136030>,Cc1ccc(CC(=O)O)cc1,1.333,9,2,0,0.8181818181818182,0.1818181818181818,0.0,0.2222222222222222,0.0,11,1,0,1,0,0,1,0,0
36,KM10071,Maybridge,OCCCc1ccc(Cl)cc1,,170.049842652,1,1,2.2649,20.23,3,<rdkit.Chem.rdchem.Mol object at 0x7a141c1360a0>,OCCCc1ccc(Cl)cc1,1.449,9,1,0,0.8181818181818182,0.0909090909090909,0.0,0.3333333333333333,0.0,11,1,0,1,0,0,1,0,0
37,BTB04130,Maybridge,CC(=O)c1cc(F)ccc1O,,154.043007684,2,1,1.7339000000000002,37.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a141c1365e0>,CC(=O)c1cc(F)ccc1O,1.737,8,2,0,0.7272727272727273,0.1818181818181818,0.0,0.125,0.0,11,1,0,1,0,0,1,0,0
38,BTB05710,Maybridge,Cc1ccc(O)c(CO)n1,,139.063328528,3,2,0.5879199999999998,53.35,1,<rdkit.Chem.rdchem.Mol object at 0x7a141c136ab0>,Cc1ccc(O)c(CO)n1,2.308,7,2,1,0.7,0.2,0.1,0.2857142857142857,0.0,10,1,0,1,1,0,1,0,0
39,BTB05695,Maybridge,Cc1cc(/N=C/N(C)C)no1,,153.090211972,3,0,1.20442,41.63,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c136ce0>,Cc1cc(/N=C/N(C)C)no1,3.136,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.4285714285714285,0.0,11,1,0,1,1,0,1,0,0
40,BTB05696,Maybridge,CC(=O)N=c1cc(C)o[nH]1,,140.058577496,2,1,0.3633200000000001,58.36,0,<rdkit.Chem.rdchem.Mol object at 0x7a141c136d50>,CC(=O)Nc1cc(C)on1,3.928,6,2,2,0.6,0.2,0.2,0.3333333333333333,0.0,10,1,0,1,1,0,1,0,0
41,NRB00456,Maybridge,Cc1cc(C)c2c(n1)CC(C)(C)CC2=O,,203.131014164,2,0,2.853540000000001,29.96,0,<rdkit.Chem.rdchem.Mol object at 0x7a141c136e30>,Cc1cc(C)c2c(n1)CC(C)(C)CC2=O,2.539,13,1,1,0.8666666666666667,0.0666666666666666,0.0666666666666666,0.5384615384615384,0.0,15,2,1,1,1,0,1,0,0
42,MB00122,Maybridge,CN(C)C(=O)C(=O)c1c[nH]c2ccccc12,,216.089877624,2,1,1.4388,53.17,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c136ff0>,CN(C)C(=O)C(=O)c1c[nH]c2ccccc12,2.1,12,2,2,0.75,0.125,0.125,0.1666666666666666,0.0,16,2,0,2,1,0,2,0,0
43,BTB02173,Maybridge,O=[N+]([O-])c1ccc(N2CCCCC2)cc1,,206.105527688,3,0,2.5851000000000006,46.38,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c137060>,O=[N+]([O-])c1ccc(N2CCCCC2)cc1,1.646,11,2,2,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.4545454545454545,0.0,15,2,1,1,1,1,1,0,0
44,BTB02268,Maybridge,Cc1ccc(NC(=O)c2ccccc2N)cc1,,226.110613068,2,2,2.8295200000000005,55.120000000000005,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c137450>,Cc1ccc(NC(=O)c2ccccc2N)cc1,1.43,14,1,2,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.0714285714285714,0.0,17,2,0,2,0,0,2,0,0
45,BTB05601,Maybridge,Cc1cc(N)ccc1Br,,184.984011356,1,1,2.33972,26.02,0,<rdkit.Chem.rdchem.Mol object at 0x7a141c1377d0>,Cc1cc(N)ccc1Br,1.837,7,0,1,0.7777777777777778,0.0,0.1111111111111111,0.1428571428571428,0.0,9,1,0,1,0,0,1,0,0
46,BTB03875,Maybridge,CC=C(C)c1n[nH]c(=NCC(C)(C)C)s1,,225.129968608,3,1,2.841200000000001,41.04,2,<rdkit.Chem.rdchem.Mol object at 0x7a141c137ae0>,C/C=C(\C)c1nnc(NCC(C)(C)C)s1,4.095,11,0,3,0.7333333333333333,0.0,0.2,0.6363636363636364,0.0,15,1,0,1,1,0,1,0,0
47,BTB02093,Maybridge,Cc1nc2ccc(Br)cc2c(=O)o1,,238.958190532,3,0,2.25892,43.1,0,<rdkit.Chem.rdchem.Mol object at 0x7a141c137b50>,Cc1nc2ccc(Br)cc2c(=O)o1,2.187,9,2,1,0.6923076923076923,0.1538461538461538,0.0769230769230769,0.1111111111111111,0.0,13,2,0,2,1,0,2,0,0
48,RH00433,Maybridge,O=[N+]([O-])c1ccc2c(c1)CCN2,,164.058577496,3,1,1.5627999999999995,55.17,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba48350>,O=[N+]([O-])c1ccc2c(c1)CCN2,2.218,8,2,2,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.25,0.0,12,2,1,1,1,1,1,0,0
49,AW00605,Maybridge,OC1CCN(C(=S)NCCc2ccccc2)CC1,,264.12963426,2,2,1.5603,35.5,3,<rdkit.Chem.rdchem.Mol object at 0x7a141ba48740>,OC1CCN(C(=S)NCCc2ccccc2)CC1,1.941,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.5,0.0,18,2,1,1,1,1,1,0,0
50,BTB03852,Maybridge,N#Cc1ccccc1N1CCCCC1,,186.115698448,2,0,2.5485800000000003,27.03,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba48820>,N#Cc1ccccc1N1CCCCC1,1.771,12,0,2,0.8571428571428571,0.0,0.1428571428571428,0.4166666666666667,0.0,14,2,1,1,1,1,1,0,0
51,BTB03876,Maybridge,Cc1n[nH]c(=NCC(C)(C)C)s1,,185.09866848,3,1,1.72642,41.04,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba48a50>,Cc1nnc(NCC(C)(C)C)s1,3.997,8,0,3,0.6666666666666666,0.0,0.25,0.75,0.0,12,1,0,1,1,0,1,0,0
52,MAY00325,Maybridge,Cc1nc(C(F)(F)F)ccc1N,,176.056132884,2,1,1.99102,38.91,0,<rdkit.Chem.rdchem.Mol object at 0x7a141ba492a0>,Cc1nc(C(F)(F)F)ccc1N,2.398,7,0,2,0.5833333333333334,0.0,0.1666666666666666,0.2857142857142857,0.0,12,1,0,1,1,0,1,0,0
53,BTB04099,Maybridge,NCC(=O)c1ccc(Cl)cc1,,169.029441556,2,1,1.4813999999999998,43.09,2,<rdkit.Chem.rdchem.Mol object at 0x7a141ba49380>,Cl.NCC(=O)c1ccc(Cl)cc1,1.653,8,1,1,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.125,0.0,11,1,0,1,0,0,1,0,0
54,BTB04112,Maybridge,CC(=O)Oc1ccc(F)cc1F,,172.033585872,2,0,1.8901,26.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba49460>,CC(=O)Oc1ccc(F)cc1F,1.704,8,2,0,0.6666666666666666,0.1666666666666666,0.0,0.125,0.0,12,1,0,1,0,0,1,0,0
55,BLT00231,Maybridge,CC(=NC[C@H](C)O)c1cc(Cl)ccc1O,,227.071306368,3,2,2.2354000000000007,52.82000000000001,3,<rdkit.Chem.rdchem.Mol object at 0x7a141ba49690>,C/C(=N\C[C@H](C)O)c1cc(Cl)ccc1O,3.096,11,2,1,0.7333333333333333,0.1333333333333333,0.0666666666666666,0.3636363636363636,0.0909090909090909,15,1,0,1,0,0,1,0,0
56,CC04701,Maybridge,O=C(O)c1cc2ccccc2cn1,,173.047678464,2,1,1.933,50.19,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4a420>,O=C(O)c1cc2ccccc2cn1,1.779,10,2,1,0.7692307692307693,0.1538461538461538,0.0769230769230769,0.0,0.0,13,2,0,2,1,0,2,0,0
57,MWP00905,Maybridge,N#Cc1c(F)cccc1OCC(F)(F)F,,219.03072666,2,0,2.6384800000000004,33.02,2,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4a650>,N#Cc1c(F)cccc1OCC(F)(F)F,2.224,9,1,1,0.6,0.0666666666666666,0.0666666666666666,0.2222222222222222,0.0,15,1,0,1,0,0,1,0,0
58,KM10067,Maybridge,Cc1ccccc1-n1ccc(=O)[nH]c1=O,,202.07422756,3,1,0.83422,54.86,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4aab0>,Cc1ccccc1-n1ccc(=O)[nH]c1=O,2.045,11,2,2,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.0909090909090909,0.0,15,2,0,2,1,0,2,0,0
59,BTB04021,Maybridge,Nc1cc(Cl)cc(Cl)c1O,,176.97481914,2,2,2.281200000000001,46.25,0,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4ab20>,Nc1cc(Cl)cc(Cl)c1O,2.148,6,1,1,0.6,0.1,0.1,0.0,0.0,10,1,0,1,0,0,1,0,0
60,BTB04131,Maybridge,CC(=O)c1cc(F)cc(F)c1O,,172.033585872,2,1,1.873,37.3,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4b140>,CC(=O)c1cc(F)cc(F)c1O,2.103,8,2,0,0.6666666666666666,0.1666666666666666,0.0,0.125,0.0,12,1,0,1,0,0,1,0,0
61,BTB04015,Maybridge,Cc1cc(CN(C)C)cc(C)c1O,,179.131014164,2,1,2.0706400000000005,23.47,2,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4b990>,Cc1cc(CN(C)C)cc(C)c1O.Cl,2.032,11,1,1,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.4545454545454545,0.0,13,1,0,1,0,0,1,0,0
62,BTB04055,Maybridge,COc1cc2c(cc1OC)C(C)=NCC2,,205.11027872,3,0,2.0689,30.82,2,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4bbc0>,COc1cc2c(cc1OC)C(C)=NCC2,2.331,12,2,1,0.8,0.1333333333333333,0.0666666666666666,0.4166666666666667,0.0,15,2,1,1,1,1,1,0,0
63,KM10080,Maybridge,Cc1ccccc1-n1cc(Br)c(=O)[nH]c1=O,,279.984739628,3,1,1.5967199999999997,54.86,1,<rdkit.Chem.rdchem.Mol object at 0x7a141ba4bca0>,Cc1ccccc1-n1cc(Br)c(=O)[nH]c1=O,2.217,11,2,2,0.6875,0.125,0.125,0.0909090909090909,0.0,16,2,0,2,1,0,2,0,0
64,BTB04022,Maybridge,Cc1cc(CN2CC(C)OC(C)C2)cc(C)c1O,,249.172878976,3,1,2.618240000000001,32.7,2,<rdkit.Chem.rdchem.Mol object at 0x7a141a4c8430>,Cc1cc(CN2CC(C)OC(C)C2)cc(C)c1O.Cl,2.924,15,2,1,0.8333333333333334,0.1111111111111111,0.0555555555555555,0.6,0.1333333333333333,18,2,1,1,1,1,1,0,0
65,BTB04025,Maybridge,Oc1ccccc1-c1nc2ccccc2[nH]1,,210.07931294,2,2,2.935500000000001,48.91,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4c8510>,Oc1ccccc1-c1nc2ccccc2[nH]1,1.861,13,1,2,0.8125,0.0625,0.125,0.0,0.0,16,3,0,3,1,0,3,0,0
66,BTB05671,Maybridge,N#CCC(=O)N1CCSCC1,,170.05138394,3,0,0.4754799999999999,44.1,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4c9a80>,N#CCC(=O)N1CCSCC1,2.675,7,1,2,0.6363636363636364,0.0909090909090909,0.1818181818181818,0.7142857142857143,0.0,11,1,1,0,1,1,0,0,0
67,MB00236,Maybridge,OCc1cc(Cl)cc(Cl)c1O,,191.974484792,2,2,2.1913000000000005,40.46,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4c9f50>,OCc1cc(Cl)cc(Cl)c1O,2.105,7,2,0,0.6363636363636364,0.1818181818181818,0.0,0.1428571428571428,0.0,11,1,0,1,0,0,1,0,0
68,BR00047,Maybridge,O=C(N=C1NCCS1)c1ccco1,,196.030648496,3,1,1.1122,54.6,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4ca0a0>,O=C(NC1=NCCS1)c1ccco1,3.43,8,2,2,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.25,0.0,13,2,1,1,2,1,1,0,0
69,BTB05698,Maybridge,Cc1o[nH]c(=N)c1Br,,175.95852488,2,2,1.1580899999999998,52.78,0,<rdkit.Chem.rdchem.Mol object at 0x7a141a4ca260>,Cc1onc(N)c1Br,4.262,4,1,2,0.5,0.125,0.25,0.25,0.0,8,1,0,1,1,0,1,0,0
70,BTB02217,Maybridge,Nc1ccccc1N1CCCCC1,,176.131348512,2,1,2.2591,29.26,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4ca490>,Nc1ccccc1N1CCCCC1,1.663,11,0,2,0.8461538461538461,0.0,0.1538461538461538,0.4545454545454545,0.0,13,2,1,1,1,1,1,0,0
71,NRB00435,Maybridge,Cc1[nH]n(-c2ccccc2)c(=O)c1C,,188.094963004,2,1,1.78244,37.79,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4ca650>,CC1=NN(c2ccccc2)C(=O)[C@H]1C,2.083,11,1,2,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.1818181818181818,0.0,14,2,0,2,1,0,2,0,0
72,BTB05670,Maybridge,CC1CN(C(=O)CC#N)CC(C)O1,,182.105527688,3,0,0.5358800000000001,53.33,1,<rdkit.Chem.rdchem.Mol object at 0x7a141a4ca810>,CC1CN(C(=O)CC#N)CC(C)O1,3.237,9,2,2,0.6923076923076923,0.1538461538461538,0.1538461538461538,0.7777777777777778,0.2222222222222222,13,1,1,0,1,1,0,0,0
73,NRB00454,Maybridge,Cc1ccc(C(=O)Nc2ccccc2)c(C)n1,,226.110613068,2,1,2.9507400000000006,41.99,2,<rdkit.Chem.rdchem.Mol object at 0x7a141a4ca9d0>,Cc1ccc(C(=O)Nc2ccccc2)c(C)n1,1.577,14,1,2,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.1428571428571428,0.0,17,2,0,2,1,0,2,0,0
